Date,date_unix,categories,USD_BTC_EX_High,Transactions_Volume,Transaction_Volume_USD,Number_of_Transactions,Number_of_Transaction_Per_Block,Median_Transaction_Confirmation_Time,LTC_BTC_EX_High,LTC_BTC_EX_Low,LTC_BTC_EX_Average,LTC_BTC_EX_Volume,LTC_BTC_EX_Volume_Currency,USD_BTC_EX_Low,USD_BTC_EX_Volume_BTC,USD_BTC_EX_Volume_Currency,USD_BTC_EX_Weighted_Price,EUR_BTC_EX_High,EUR_BTC_EX_Low,EUR_BTC_EX_Volume_BTC,EUR_BTC_EX_Volume_Currency,EUR_BTC_EX_Weighted_Price
1/11/2017,1484092800,Year_2017,884.807,311898.39,284257957.8,323888,2024.29,10.71,0.00446,0.00422,0.00434,248.25517,57279.58836,752,14891.58412,12169848.39,817.2299395,871.13126,742.64865,253.5663165,203234.9483,801.5060956
1/10/2017,1484006400,Year_2017,878.8,297521.31,267769180.3,269947,1984.9,10.71,0.0046,0.00424,0.00442,697.27175,157981.0856,855.307,6065.269035,5264074.887,867.9045985,856.20519,833,92.27947453,77924.65706,844.4419245
1/9/2017,1483920000,Year_2017,872.3,230638.88,211475099,260101,1557.49,6.63,0.00458,0.00411,0.004345,770.8561,176304.5845,840,5338.754582,4583829.868,858.5953517,849.62195,816,91.90827885,76282.83106,829.9886802
1/8/2017,1483833600,Year_2017,898,344066.51,310258543,284719,2048.33,10.43,0.00465,0.00393,0.00429,1224.82117,282664.6954,834,6806.973216,5925628.517,870.5232604,856.15472,823.39062,100.8216332,85205.15054,845.107819
1/7/2017,1483747200,Year_2017,861.674,483798.94,428452344.3,346405,2151.58,11.48,0.00444,0.00396,0.0042,786.01125,187392.5532,777.777,12822.77355,10621392.68,828.3225656,841.613,760.11,147.4956482,119154.6236,807.8517913
1/6/2017,1483660800,Year_2017,983.261,526684.33,524577602.1,288501,2060.72,10.91,0.00454,0.00439,0.004465,173.92021,39174.26852,824.06,15691.07702,13755200.72,876.6256583,954.174,800,554.3955409,469186.506,846.3028133
1/5/2017,1483574400,Year_2017,1090,386434.81,439183172.1,330164,2143.92,10.69,0.00465,0.0044,0.004525,456.55548,101280.7997,868.031,18948.24247,18633395.4,983.3838379,1063,869.56942,776.2310265,736542.342,948.8700101
1/4/2017,1483488000,Year_2017,1097,329964.39,340688236.3,301664,1839.41,12.34,0.0046,0.00445,0.004525,233.68298,51672.07065,991.312,11068.38217,11605087.74,1048.489975,1063,959.39281,385.1991732,393785.4924,1022.290596
1/3/2017,1483401600,Year_2017,995,278211.81,284471581.6,293682,1835.51,9.81,0.00459,0.00433,0.00446,192.79818,42888.28944,973.01,3822.640305,3770241.237,986.2924411,973.8,935,235.6179613,224768.7374,953.954173
1/2/2017,1483315200,Year_2017,997.578,170022.21,170736309.7,180502,1157.06,10.84,0.0047,0.00449,0.004595,303.21455,65743.32388,955,4585.070798,4511264.595,983.9029304,975,915.61,175.8197035,167727.9751,953.9771242
1/1/2017,1483228800,Year_2017,966.698,215512.42,207605277.5,250273,1691.03,12.27,0.00471,0.0046,0.004655,378.48324,81349.51108,920,3768.644115,3574463.48,948.4746691,930,882,51.21033681,46777.63425,913.4412535
12/31/2016,1483142400,Year_2016,932,331471.42,316213793.6,286818,1826.86,8.5,0.00475,0.00459,0.00467,300.39003,64283.37955,915.421,2020.627843,1860703.714,920.8542389,900,881.912,89.48209464,79571.85927,889.2489564
12/30/2016,1483056000,Year_2016,939.9,319522.21,309246380.7,304605,2030.7,14.54,0.00482,0.0046,0.00471,254.92172,54299.33939,906.936,4725.456642,4365767.768,923.882727,901.13785,870.303,96.92740645,85884.89491,886.0744144
12/29/2016,1482969600,Year_2016,945,334220.04,326666676.6,305394,1862.15,7.66,0.00483,0.00464,0.004735,196.0205,41468.50886,925,4327.997129,4059717.559,938.0129971,919.9963,891.148,77.12718805,69697.60757,903.6710573
12/28/2016,1482883200,Year_2016,945.762,345270.85,322486430.1,296546,1900.93,13.02,0.00499,0.0047,0.004845,498.4594,103688.2345,902.618,8174.200798,7575828.873,926.7975012,939.99989,868.284,316.0665312,286759.0494,907.2743271
12/27/2016,1482796800,Year_2016,915.242,270013.07,243946016.5,244914,1724.74,13.55,0.00514,0.00482,0.00498,729.19565,146039.4549,871,6694.715864,6021565.836,899.4505455,890.933,841,264.377186,230406.5413,871.5068981
12/26/2016,1482710400,Year_2016,892.384,232569.57,208080003.1,199614,1195.29,10.29,0.00511,0.00401,0.00456,1102.74193,242462.7951,865.953,5366.270308,4706832.494,877.1143129,861.276,835.80475,130.0880514,110675.5865,850.7744204
12/25/2016,1482624000,Year_2016,874.976,223986.76,200327041.1,240820,1757.81,16.32,0.00443,0.0042,0.004315,279.03261,64794.4042,821.164,5554.176262,4714038.551,848.7376577,855.453,807.25,94.36333598,78802.85957,835.1003995
12/24/2016,1482537600,Year_2016,900,431035.31,389259376.1,304997,2006.55,12.77,0.00459,0.00435,0.00447,195.79891,43752.40401,860,5250.126914,4614024.362,878.840538,888.27999,840,85.49619054,73428.09153,858.8463541
12/23/2016,1482451200,Year_2016,900,384847.08,331099340,314644,1978.89,8.58,0.00464,0.00455,0.004595,59.95111,13040.85153,842.398,10733.37258,9477638.678,883.0065861,882.09,822.8,131.4673015,113154.5714,860.7050586
12/22/2016,1482364800,Year_2016,857,388618.76,321107915.4,325677,2048.28,8.78,0.00467,0.00459,0.00463,81.91421,17707.74866,818.108,7671.4265,6458663.911,841.9117242,841.99999,798.771,119.609786,98693.22023,825.1266351
12/21/2016,1482278400,Year_2016,825.727,308362.6,245012593.5,296473,2148.35,10.71,0.0047,0.00464,0.00467,122.50621,26282.92761,784.6,7756.397423,6266347.95,807.8941303,800.987,767,99.74964665,78696.74281,788.9425722
12/20/2016,1482192000,Year_2016,789.809,280515.02,221887382.6,284852,1874.02,13.84,0.00472,0.00452,0.00462,217.73857,47106.8982,777.199,3925.450848,3068992.95,781.8192276,768.08896,755.955,67.48447789,51376.01427,761.301204
12/19/2016,1482105600,Year_2016,783.799,197173.82,155830419.3,235789,1672.26,9.83,0.00471,0.00462,0.004665,73.40025,15788.90443,775.349,3531.158465,2753503.499,779.7734162,760.5,749.62,77.79749534,58715.10587,754.7171746
12/18/2016,1482019200,Year_2016,784,233038.68,184331270.3,239034,1648.51,15.09,0.00473,0.00462,0.004675,143.96928,30829.75181,775.01,2156.849054,1682427.919,780.039714,755,747.4936,35.62068771,26784.40826,751.934058
12/17/2016,1481932800,Year_2016,780,307291.63,240778360,279361,2100.45,17.02,0.0047,0.00461,0.004655,96.11967,20638.13168,771.139,3550.042281,2757194.592,776.6652827,752.05081,740.33301,53.35576158,39902.42607,747.8559932
12/16/2016,1481846400,Year_2016,775,285532.1,221944104.7,282685,2225.86,14.9,0.00473,0.00462,0.004675,102.38914,21914.39258,770.001,3002.54785,2319574.033,772.535243,744.99989,735.505,52.47776207,38928.37955,741.8071582
12/15/2016,1481760000,Year_2016,774,273363.43,211719980.8,286328,2059.91,9.68,0.00476,0.00465,0.004705,169.57719,36115.29606,768.1,3229.019577,2487714.629,770.4241395,744.99999,723.33901,79.6402067,58279.86019,731.789414
12/14/2016,1481673600,Year_2016,771.5,256895.58,200234698.5,291757,1639.08,8.69,0.00478,0.00472,0.00475,72.25319,15258.96379,764,2719.392467,2089405.246,768.335307,738,724.04705,120.6904973,88281.91981,731.47366
12/13/2016,1481587200,Year_2016,776.8,276318.05,214657678,268662,1722.19,14.57,0.00479,0.00471,0.00475,206.02137,43511.82007,762.03,3520.362567,2705341.091,768.4836548,745,728,160.5703517,117950.8866,734.5745049
12/12/2016,1481500800,Year_2016,775,161208.92,123861653.7,232844,1238.53,6.09,0.00482,0.00476,0.00479,46.55809,9711.28343,760.548,3488.361689,2677538.834,767.5634217,745,724.61401,185.8401093,137381.4453,739.2453965
12/11/2016,1481414400,Year_2016,765.873,193275.66,149402091.3,250241,1895.76,12.8,0.00488,0.00474,0.00481,115.24461,23983.76652,754,2172.073166,1650845.58,760.0322153,734.37489,723.7,32.13688462,23353.0906,726.6756215
12/10/2016,1481328000,Year_2016,770,278051.52,214235918,268815,1991.22,12.28,0.00479,0.00461,0.0047,165.7406,35210.67399,759.1,2432.027628,1861617.776,765.4591399,736.59099,725.05702,34.39825233,25199.2092,732.5723689
12/9/2016,1481241600,Year_2016,765.55,283650.69,217843730.6,282711,1800.7,8.76,0.00466,0.00456,0.00461,167.0532,36166.6066,757.73,2881.605649,2196884.213,762.3819776,733.30299,721.95,97.52421979,70912.50662,727.127136
12/8/2016,1481155200,Year_2016,769,294814.12,225933753.5,311361,1779.2,9.06,0.00511,0.00436,0.004735,665.55627,142104.5536,755.015,3381.530174,2572543.505,760.7631376,730,713.5,250.6672876,180058.8335,718.318035
12/7/2016,1481068800,Year_2016,763,290179.85,219286012.9,319762,2131.74,12.53,0.00514,0.00504,0.00509,124.37152,24495.99073,749.006,3604.862451,2726594.43,756.3657331,729.7,712.231,92.30883758,66643.82209,721.9657817
12/6/2016,1480982400,Year_2016,757.6,276149.23,208779869.8,278001,1828.95,9.31,0.00513,0.00506,0.005095,76.14034,14926.34917,746.347,3370.364205,2536821.069,752.6845511,720,709.72386,50.1612236,35860.21526,714.899133
12/5/2016,1480896000,Year_2016,767.826,131451.42,100618181.3,245650,1659.79,13.79,0.00517,0.00501,0.00509,202.48351,39971.03955,743,5487.999924,4129479.174,752.4561281,734,705.0001,84.48529805,60703.00161,718.503728
12/4/2016,1480809600,Year_2016,769,202377.73,154632778.5,287988,1674.34,8.41,0.00522,0.00512,0.00517,109.3363,21119.32022,757.3,2632.037624,2006260.013,762.2459477,733.49499,721.50387,10.09537502,7335.777457,726.6473452
12/3/2016,1480723200,Year_2016,767.99,297726.02,230344673.9,318263,2210.15,29.25,0.00527,0.00506,0.005165,105.09603,20260.28874,750,2959.020705,2242233.861,757.7621399,733.00337,718.10001,48.87682982,35520.12513,726.7272705
12/2/2016,1480636800,Year_2016,773.64,259387.11,195432627.8,239682,1641.65,9.03,0.00585,0.00521,0.00553,198.83714,37744.29584,742.399,4272.750823,3256826.521,762.231793,739.99998,710.472,153.2799062,111774.9151,729.2209256
12/1/2016,1480550400,Year_2016,744.9,276016.41,204169344,292654,2060.94,18.45,0.0053,0.00523,0.005265,128.0971,24327.18631,734,3948.070657,2922739.5,740.2956415,718.76672,697.73601,84.28283796,59893.53005,710.6254547
11/30/2016,1480464000,Year_2016,738.48,307376.63,224707688.3,294140,1947.94,9.65,0.0053,0.00525,0.005275,76.80048,14558.72173,729.21,4663.93904,3424921.608,734.3409891,702.44,691.2,83.44230299,58351.58255,699.3045548
11/29/2016,1480377600,Year_2016,735.91,271509.89,198614920.8,298530,1820.3,9.76,0.00531,0.00525,0.00528,77.91292,14769.58478,727.4,3471.35794,2540466.275,731.8364509,703.93637,693.5802,33.79136067,23644.01139,699.7058101
11/28/2016,1480291200,Year_2016,735.455,179648.58,129855387.8,237389,1648.53,12.65,0.00532,0.00525,0.005285,96.08955,18190.17871,726.216,3007.516967,2200724.688,731.7414039,700,690.48243,86.52536622,60175.40753,695.4655052
11/27/2016,1480204800,Year_2016,737.537,250151.83,183108642,279374,1814.11,13.75,0.00532,0.00524,0.00528,87.214,16509.75982,726.156,2840.205468,2079431.106,732.1410826,710.16994,694.303,69.91067218,49112.85322,702.5086685
11/26/2016,1480118400,Year_2016,739.9,263360.15,194997124.2,315387,2074.91,12.96,0.0053,0.0052,0.00525,117.81184,22447.62274,727.591,2755.850835,2021381.725,733.4873498,705.9013,690.48243,18.59746862,12959.98495,696.868225
11/25/2016,1480032000,Year_2016,739.884,342722.47,252699561,333466,2033.32,19.27,0.00535,0.00519,0.00527,78.3664,14889.73432,732,3256.589096,2397413.831,736.1732661,708,696.11044,81.23144713,56996.80101,701.6593084
11/24/2016,1479945600,Year_2016,744.498,278393.6,206011265.5,276924,1883.83,20.3,0.00537,0.00529,0.00533,161.57568,30405.97489,735.1,4086.992215,3018193.883,738.4877984,709.704,696,82.46036204,57952.1442,702.7878943
11/23/2016,1479859200,Year_2016,744.998,298362.35,223163107.2,285635,2131.6,18.62,0.00543,0.00521,0.00532,189.61705,35614.68059,735.1,4496.46461,3328518.751,740.2524072,708.07474,700,40.79192774,28653.05423,702.4197143
11/22/2016,1479772800,Year_2016,745,261528.29,193256336.4,287414,2052.95,17.3,0.00529,0.00517,0.00523,153.01995,29268.57785,732.73,3655.113886,2705652.199,740.2374545,709.99996,692.1,40.36056554,28317.52629,701.6137141
11/21/2016,1479686400,Year_2016,739.998,176064.91,128523869.5,246537,1911.13,11.15,0.00531,0.0052,0.005255,168.87066,32203.73372,725.32,3400.157666,2496417.81,734.2064855,703.93636,687.05769,23.99336187,16675.36878,694.9992617
11/20/2016,1479600000,Year_2016,743,201492.26,151778077,249760,1758.87,11.5,0.00534,0.00519,0.005265,192.64245,36622.07832,715,4775.628123,3479718.553,728.6410213,704.89198,675.90001,96.32602733,66788.36502,693.357412
11/19/2016,1479513600,Year_2016,744.9,265255.37,198644445.3,275925,1864.35,8.98,0.00553,0.00521,0.00537,279.05379,51936.60297,735.001,3034.331695,2245354.95,739.9833557,699,683.00001,29.660073,20587.57636,694.1175216
11/18/2016,1479427200,Year_2016,741,339167.23,249776321.2,277460,1745.03,9.73,0.00565,0.00542,0.005535,147.69525,26754.1498,724.491,4188.682436,3083295.943,736.101624,698.9,683,60.03256378,41583.54031,692.6830655
11/17/2016,1479340800,Year_2016,738,365762.72,270653443.7,291186,1692.94,10,0.00559,0.00542,0.005505,214.40934,38983.60721,720.001,5785.224183,4222759.774,729.921545,697,683,56.65849299,38895.1171,686.4834388
11/16/2016,1479254400,Year_2016,732.469,267596.06,190622060.2,280352,1797.12,8.08,0.00568,0.00529,0.005485,251.02123,46038.41741,700.55,7212.781579,5194218.511,720.1408297,689.89999,661,88.87170743,60021.79311,675.3757168
11/15/2016,1479168000,Year_2016,710,238427.33,168532361.9,270506,1572.7,11.72,0.00538,0.0053,0.00534,96.12932,18015.42567,697,4266.040144,3006021.13,704.6396725,665,655.653,40.77771007,26965.89898,661.2901739
11/14/2016,1479081600,Year_2016,703.955,177264.2,124728414.9,221328,1547.74,8.33,0.00536,0.00531,0.005335,43.54201,8152.6987,690,4006.163491,2795509.722,697.802206,659.88821,649,28.08555941,18348.27307,653.2991847
11/13/2016,1478995200,Year_2016,702.118,169726.19,119400679.1,228886,1362.41,6.46,0.00538,0.0053,0.00534,121.75105,22838.51639,685.571,2926.75234,2031656.053,694.1673967,655.92294,637.5258,38.20329351,24677.44312,645.9506722
11/12/2016,1478908800,Year_2016,711,213426.02,152755406.9,254619,1562.07,6.96,0.00543,0.00529,0.00536,212.3996,39719.80715,695.771,2590.357901,1822177.304,703.4461545,662,647.95977,56.46106216,37041.93133,656.061539
11/11/2016,1478822400,Year_2016,714.948,262443.61,187613066,271374,1615.32,11.47,0.0055,0.00536,0.00543,162.54641,29894.04322,706,2910.807611,2065637.874,709.6442464,663.77558,655.7628,60.90310742,40178.14306,659.7059619
11/10/2016,1478736000,Year_2016,712.261,399624.83,289544177.6,270095,1837.38,9.3,0.00552,0.00543,0.005475,111.63542,20410.18514,700.003,3013.858165,2129683.229,706.6302101,662.083,650.011,64.25623251,42234.22771,657.2783068
11/9/2016,1478649600,Year_2016,730,294404.74,209569075.1,296060,1751.83,12.14,0.00553,0.00541,0.00547,84.7445,15469.70287,695.745,5919.47763,4230057.67,714.5998236,668,644.00029,76.62433855,50348.45025,657.081695
11/8/2016,1478563200,Year_2016,707,270740.91,190875055,274281,1878.63,11.53,0.00558,0.00549,0.005535,70.09287,12665.99962,691.106,4463.342095,3113443.614,697.5588132,651.07442,633.60401,73.00074148,46973.17461,643.4616096
11/7/2016,1478476800,Year_2016,702,236685.84,169183042.9,228420,1483.24,11.04,0.00566,0.00549,0.005575,163.94548,29565.28976,690.001,3262.134956,2267820.4,695.19515,640,630.10701,51.60148318,32874.22056,637.0789857
11/6/2016,1478390400,Year_2016,705.93,173724.65,123153407.3,242032,1624.37,8.76,0.00566,0.00547,0.005565,410.89923,74026.59001,693.06,2820.401727,1976833.863,700.9050676,650.48136,631.9,71.54119808,46007.43098,643.0900266
11/5/2016,1478304000,Year_2016,701,280307.05,198460199.9,248043,2138.3,12.5,0.00568,0.00556,0.00562,177.09023,31550.52542,690,2830.033424,1972297.752,696.9167697,640.863,628.18901,71.97453521,45801.4249,636.3559663
11/4/2016,1478217600,Year_2016,704.219,295884.41,204145450.3,273338,1752.16,11.69,0.00569,0.00553,0.00561,245.20203,43769.81343,678.767,4746.390177,3293729.161,693.9440371,639,621.008,35.37970562,22290.055,630.0237554
11/3/2016,1478131200,Year_2016,730.001,228569.33,169116165.3,268418,2018.18,8.98,0.00581,0.00563,0.00572,156.62183,27448.18778,675.439,9709.755368,6896175.954,710.231689,673.99999,612.00001,148.4181848,96288.63138,648.7657258
11/2/2016,1478044800,Year_2016,728.98,287696.45,211281401.1,246650,1712.84,11.77,0.0058,0.00564,0.00572,168.71118,29514.11516,710.12,4844.754598,3479333.956,718.165159,661,645.5,79.25632287,51692.93327,652.2247235
11/1/2016,1477958400,Year_2016,725,294128.47,207351752.7,241778,1644.74,12.89,0.0058,0.00555,0.005675,395.2274,69720.55823,689.1,8769.448432,6255387.356,713.3159405,661.94169,625.80583,117.5934143,76634.22225,651.6880449
10/31/2016,1477872000,Year_2016,699.597,255376.93,179744501.4,209337,1238.68,8.75,0.00586,0.00571,0.005785,178.46089,30926.77175,678.01,4708.673143,3250588.094,690.3405684,647,618.724,239.8308457,151251.5539,630.6593027
10/30/2016,1477785600,Year_2016,707.347,233724.65,167480078,229689,1541.53,7.96,0.00592,0.00579,0.005855,142.1615,24289.86991,686.481,4361.629238,3039367.89,696.8423321,645.645,622.24401,67.98639824,43021.36545,632.7937141
10/29/2016,1477699200,Year_2016,712,281829.12,194600192,250876,1650.5,8.19,0.0061,0.00577,0.005935,893.34574,151032.6647,679.007,5949.717679,4158728.506,698.9791332,652.35416,620.01321,51.04882054,32778.93325,642.1095121
10/28/2016,1477612800,Year_2016,683.9,413239.09,283234072.6,326388,2014.74,12.44,0.00597,0.00586,0.005915,209.37137,35428.13929,676,3979.248834,2707362.607,680.3702709,628.29197,618.302,84.40127751,52637.77232,623.6608482
10/27/2016,1477526400,Year_2016,686.901,262305.91,176802053,225924,1625.35,19.88,0.00616,0.0059,0.00603,397.38454,66665.80376,672,5412.379981,3683389.488,680.5489455,628.364,611.20664,92.88454148,57758.42726,621.8303535
10/26/2016,1477440000,Year_2016,678,297524.65,195708742.5,237030,1705.25,12.15,0.006,0.0058,0.0059,152.33239,25679.93453,652,5233.19578,3490109.989,666.9175272,617.43,598.34157,150.2448588,91139.07217,606.6035998
10/25/2016,1477353600,Year_2016,665.997,316549.22,207336575.3,226980,1587.27,9.13,0.0062,0.00587,0.006035,335.54948,55968.62703,650.002,5785.83676,3798576.335,656.5301602,602.21721,594.161,88.99963413,53188.69382,597.6282301
10/24/2016,1477267200,Year_2016,654.989,158618.72,104494840.8,191578,1330.4,9.28,0.0063,0.00597,0.006135,408.63094,67578.30092,648,4040.420617,2632037.791,651.4266806,599.98999,592.98125,52.99414988,31512.24895,594.6363706
10/23/2016,1477180800,Year_2016,655,192181.57,127614330.1,216708,1454.41,7.9,0.00608,0.00594,0.00601,274.2409,45642.98683,649,2732.337475,1780628.625,651.6869315,600,592.98126,29.66528896,17717.4833,597.2462739
10/22/2016,1477094400,Year_2016,657,249142.28,158295045,265355,1618.01,6.7,0.00606,0.006,0.00603,91.83383,15237.91653,631.17,4910.457106,3163885.947,644.3159728,599,574.992,66.28392623,39232.18977,591.8808979
10/21/2016,1477008000,Year_2016,634.599,290684.88,183925044.7,270380,2017.76,13.41,0.00607,0.006,0.006035,156.50493,25959.68307,626.906,3952.851717,2491704.415,630.3561565,578.998,570,51.0938781,29231.32651,572.1101549
10/20/2016,1476921600,Year_2016,632,244660.6,154515407.9,201025,1595.43,10.25,0.00607,0.006,0.006035,81.46871,13518.52153,626.011,3295.387633,2073658.275,629.260805,576.11299,567.0837,116.8608804,66728.96223,571.0119761
10/19/2016,1476835200,Year_2016,635,339498.16,216932535.9,251521,1622.71,9.11,0.00614,0.00602,0.00608,143.17739,23590.43548,622.5,4003.392054,2520536.942,629.6003261,580,568.01737,95.2381531,54964.85932,577.1306723
10/18/2016,1476748800,Year_2016,638.001,254761.97,162800543.7,237232,1897.85,11.26,0.00611,0.00604,0.006075,60.7081,9986.61381,632.5,3137.403044,1992865.742,635.1959613,582,571.333,56.15196871,32454.25896,577.9718807
10/17/2016,1476662400,Year_2016,640,183192.39,118023531.2,197876,1522.12,8.28,0.00614,0.00605,0.006095,175.9514,28879.63826,634.501,3852.750939,2458365.346,638.080526,588,578.7,68.17975843,39782.72159,583.4975439
10/16/2016,1476576000,Year_2016,639.6,202679.11,129633563.7,210448,1482.02,10.21,0.00621,0.00597,0.00609,371.5233,60705.62601,634.5,2536.699257,1615853.317,636.9904958,585,577.67562,34.8029874,20211.68525,580.7456991
10/15/2016,1476489600,Year_2016,639.6,237995.08,152633388.5,239724,1762.67,10.23,0.00601,0.00591,0.00596,142.31181,23916.46017,634.023,2297.554402,1463649.12,637.0465562,585.94021,577.6778,15.96033459,9285.202397,581.7674025
10/14/2016,1476403200,Year_2016,637.999,259949.23,165694238.8,229703,1794.55,10.06,0.00619,0.00595,0.00607,186.68311,30866.07652,632.484,3208.728703,2037999.461,635.1423413,582.689,573.4,36.889902,21328.8918,578.1769711
